uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
b17fe090-59f1-4be5-9b45-ef3a93f193e2,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.","@POTUS rightly highlighted today that #domesticviolence shatters lives. Shockingly, 3 American women are killed daily by their partners.","@POTUS agree with @POTUS on one a thing said it a today, #domesticviolence destroy lifes, literally. 3 American womans are murdered every a day by their a husband or a boyfriend.","@POTUS right highlighted a today that #domesticviolence shatters lives. Shockingly, 3 American women are killed daily by their partners."
f1e32813-853c-4594-bf7d-08e248228106,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.",@POTUS's statement on #domesticviolence destroying lives is agreed upon. 3 women in America lose their lives every day to their husbands or boyfriends.,"@POTUS am agreeing @POTUS one thing said it today, #domesticviolence is destroying lives, literally. 3 American woman are murdered every day by their husband or boyfriend.",@POTUS a statement #domesticviolence destroying lifes is agreed . 3 womans America lose their lifes every a day their husbands or boyfriends.
a5e71568-4781-41ca-96a2-3047463493fe,"Before long, Black Lies Matter will join forces with ISIS to being down our legal constituted republic. You heard it first here.","Black Lies Matter and ISIS may unite to overthrow our legal republic, as per the source.","Long, Black Lies Matter gon join forces A ISIS being our legal constituted a republic. heard first here.","Black Lies Matter and ISIS may per the source unite to overthrow our legal republic, as."
527b69bd-4ab7-40b5-bb44-57f4f3a560d9,"Stop and frisk works. Instead of criticizing @NY_POLICE Chief Ray Kelly, New Yorkers should be thanking him for keeping NY safe.","NY Police Chief's stop and frisk strategy is effective in maintaining public safety. Instead of criticizing, New Yorkers should express gratitude.","Stop and a frisk works. Instead criticizing a @NY_POLICE Chief Ray Kelly, New Yorkers should be thanking him keeping NY safe.","NY Police Chief stop and frisk strategy is effective maintaining public safety. Instead criticizing, New Yorkers should express gratitude."
47dc7783-1c54-4eaf-9662-574993e7889f,POTUS is showing signs of erratic behavior and mental instability that place the country in grave danger. Time to invoke the 25th Amendment.,The President's unstable behavior poses a severe threat to the nation. It's time to enact the 25th Amendment.,POTUS is showing signs of erratic a behavior and mental a instability that place that a country in grave a danger. A Time for to invoke that 25th A Amendment.,President's unstable behavior is posing a severe threat to nation. It's time for to enact the 25th Amendment.
02b3a6e5-1fbb-44a0-aff3-fda50ddcba1c,"The people of Wisconsin are ready for cannabis reform. It is supported by the majority of the residents of our state, including a majority of Republicans.","Wisconsinites are in favor of cannabis reform, backed by majority of state's residents, including Republicans.","Persons Wisconsin are ready cannabis reform. is supported by majority residents our state, majority Republicans.","Wisconsinites in favor of cannabis reform of state 's residents , including Republicans are , backed by majority  ."
078f2944-df21-480f-af89-45db5193fab7,Overdose deaths in WV are up 45% from the prior year. We need to do more to stop these drugs from entering the country and we need to get tough on the criminals that are trafficking them in our communities.,Drug-related fatalities in West Virginia have surged by 45% compared to last year. We must take stronger measures to prevent drug smuggling and hold the criminals accountable for bringing them into our neighborhoods.,Overdose deaths WV are up 45a % the prior a year. gotta do more to stop these drugs entering the a country and gotta get like tough the criminals that are trafficking them our communities.,Drug-related fatalities West Virginia surge 45% last year. might must take stronger measures to prevent drug smuggling and are holding the criminals accountable bringing them our neighborhoods.
544df717-07bd-41e5-b5bf-1ad8c0827b56,San Francisco had twice as many drug overdose deaths as COVID deaths last year. This true state of emergency is met with political indifference if not encouragement.,"Drug overdose fatalities in San Francisco surpassed COVID-19 deaths by two-fold in 2020. Despite this alarming emergency, political apathy or even endorsement persists.",San Francisco had had twice as many drug overdose deaths as COVID deaths last year. This true state of the emergency is met with political indifference if not the encouragement.,"Drug overdose fatalities San Francisco have surpassed COVID-19 deaths two-fold 2020. these alarming emergencys, political apathys or even endorsement persists."
94484473-537f-4829-9ad8-4fe79ef3f3e4,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,"In D.C., our system is flawed as it prevents the federal government from securing reduced Rx medication costs for seniors. It's time for a transformation.",Have the broken a system D.C. that is prohibiting those a fed gov negotiating more lower Rx a drug prices our senior citizens. Are Lettinga ’s are changing.,"D.C., our a system is like flawed as prevent that federal a government securing reduced Rx a medication costs seniors. It's a time the a transformation."
c7dc00f0-b0c7-48f5-a013-27d378bd4a4c,"Democrats are as detached from economic reality as they are from the truth. The Orwellian named “Inflation Reduction Act” will do no such thing. It will worsen inflation, supercharge the IRS to go after American families and likely drive the cost of energy up rather than down.","The ""Inflation Reduction Act"" is a misnomer as it is unlikely to improve inflation. Democrats are out of touch with economic reality and the truth. The act could lead to higher energy costs, and the IRS could target American families. Link:","Democrats are like as detached from economic a reality as are from that a truth. Those Orwellian named “Inflation Reduction Act” will do no such a thing. gon worsen a inflation, supercharge those IRS to go after American families and likely drive that a cost of a energy up rather than down.","""Inflation Reduction Act"" is a misnomer as is like unlikely to improve inflations. Democrats are touch economic reality and truths. act could lead higher energys costs, and so IRS could target American families. Link:"
