uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
8c0ff6ee-6f45-4c30-96ce-8ed07610111c,"Oil and gas is 35 percent of the state economy, making the @txrrc’s budget an important priority. A strong Railroad Commission is needed to implement the agency’s information technology upgrades that continue to benefit the agency, industry, and Texas.","@txrrc's budget is crucial as oil and gas accounts for 35% of the state economy. Strong Railroad Commission essential to implementing IT upgrades, benefitting the agency, industry, and Texas.","Oils and gas are 35 percent of a state economys, making a @txrrc’s budget an important prioritys. A strong Railroad Commission is needing to implement a agencys’s informations technologys upgrade them what continue to benefit a agencys, industrys, and Texas.","For @txrrc budget crucial oils and gas account them 35% that state economys. Strong Railroad Commission essential implementing IT upgrade them, benefitting that agencys, industrys, and Texas."
62fb50a5-84a7-4575-96a5-59cf31831389,"“$3 billion payoff: 101 utilities cut rates, credit GOP tax cuts”",GOP tax cuts lead to $3 billion rate cuts by 101 utilities.,"“$3 billion payoff: 101 utility them cut rate them, credit GOP tax cut them”",GOP tax cut leads to $3 billion rate cut by 101 utility.
4a9dadab-dca9-4d41-9903-6e68b5b5fe13,GREAT NEWS: West Virginia will receive $25M for 160 orphaned well clean-up projects across the state. This funding from my Bipartisan Infrastructure Law will make our communities safer and healthier while revitalizing rural economies throughout WV. MORE:,West Virginia to receive $25M for cleaning up 160 orphaned wells across the state. The funding will revitalize rural economies and make communities safer and healthier. Bipartisan Infrastructure Law is the source of funding. MORE:,GREAT Newses: West Virginia is fixin to receive $25M for 160 orphaned well clean-up project across the state. This here funding from me Bipartisan Infrastructure Law is fixin to making we community more safer and more healthier while revitalizing rural economies throughout WV. MORE:,West Virginia to receiving $25M for cleaning up 160 orphaned well across the state. The funding is fixin to revitalizing rural economies and are making communities more safer and healthier. Bipartisan Infrastructure Law is the source of funding. Much:
cb424758-b812-465a-a981-a311cb27ef3d,It was great to have an opportunity to participate in #ACLivefromCOP and talk about how the climate crisis has impacted Wisconsin and why we need to take bold action now to confront it. #COP26,I had a chance to join #ACLivefromCOP and discuss how the climate crisis has affected Wisconsin. We must take bold action now to address it. #COP26,It been was great to have an opportunity to participate #ACLivefromCOP and talk how a climate crisis has done impacted Wisconsin and so why we needs to take bold actions now to confront it. #COP26,She been had a chance to join #ACLivefromCOP and are discussing say how that climate crisis have a-affected Wisconsin. She might must take bold actions now to address her. #COP26
306aea60-9dde-42f4-b13f-e8c29a298128,"David Schweikert can't be trusted. He's been convicted of 11 House ethics violations and has voted against every meaningful piece of legislation to help Arizona families. We need new leadership, and we need it desperately. WATCH/RT/GET IN THE FIGHT:",David Schweikert has 11 House ethics violations and votes against Arizona families. We need new leadership. WATCH/RT/GET IN THE FIGHT:,"David Schweikert  might can't be trusting. He's been convicting of 11 House ethics violation and have voted against every meaningful piece of legislation to help Arizona family. We needing new leadership, and we need it desperately. WATCH/RT/GET IN THE FIGHT:",David Schweikert have 11 House ethics violations and votes against Arizona family. We are needing new leadership. WATCH/RT/GET IN THE FIGHT:
805155e7-4e7f-49e8-9bb3-760655ddb10e,"Secret settlements, sex scandals and now criminal allegations. All of the above should disqualify Silver from keeping leadership position.","Silver's leadership position should be revoked due to secret settlements, sex scandals and criminal allegations.","Secret settlement them, sex scandal them and now criminal allegation them. It is Silver from keeping leadership position that all of the above might should disqualify.","Silver belong leadership position should be revoked due to secret settlement them, sex scandal them and criminal allegation them."
f14b49f4-cb28-4ff0-962a-dcc7a4ca7166,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,"In NJ working hard, White House undergoing renovation. Next week, more meetings in New York.",Working hard New Jersey for White House is going long planned renovation. Going New York next week more meeting them.,"In NJ working hard, White House undergoing renovation. Next week, more meetings in New York."
8c491624-395f-4541-8735-9f37a1c82f13,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Exploring how the right-wing misinformation machine works: fueling outrage, supposedly ""civil"" Republicans playing a part, and the real-life consequences for those caught in its trap.","She am wanting take me a moment today talk about how right wing misinformation machine is working, how it is churning up outrage, how supposedly “civil” Republicans are fueling her...and what-all the real world consequence for innocent people caught in its trap.","Exploring how the right-wing misinformation machine work: fueling outrage, supposedly ""civil"" Republican playing one part, and the real-life consequence for them caught in for its trap."
61f7bf7d-9979-4a7c-9b30-31797dc73984,"Some states, like Montana and Nebraska, are getting more than $300,000 in federal stimulus money per reported COVID-19 case. New York is the hardest-hit state and yet we are getting only about $12,000 per case. We need a fair federal stimulus bill that is distributed by need.","States like Montana & Nebraska receive over $300,000 in federal stimulus money per COVID-19 case, while NY- hardest hit state- receives only $12,000. A fair stimulus bill based on need is needed.","Some state them, Montana and Nebraska, getting more than $300,000 federal stimulus moneys reported COVID-19 case. New York the hardest-hit state and yet we getting only about $12,000 case. We are needing a fair federal stimulus bill that is distributed by need.","State them like Montana & Nebraska receive over $300,000 in federal stimulus moneys per COVID-19 case, for NY- hardest a-hit state- receive only $12,000. A fair stimulus bill a-based on need is a-needed."
742fe4e0-76b4-4eea-87c6-2c7e61685544,Thom Tillis yet again voted to support Trump’s irresponsible emergency declaration — even though he knows it will allow the administration to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harm’s way.,"Thom Tillis voted for Trump's emergency declaration, risking $80M in North Carolina and endangering military communities.",Thom Tillis yet again vote to support Trump belong irresponsible emergency declaration — even though he is knowing it might will allow that administration to raid $80 million from North Carolina. Tillis belong vote’ is putting military community in harm belong way.,"Thom Tillis vote for Trump's emergencys declaration, risking $80M in North Carolina and endangering military community."
